SBY 19:06:09 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:00  Checking assumptions in step 9..
SBY 19:06:09 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:00  Checking assertions in step 9..
SBY 19:06:09 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:00  Checking assumptions in step 10..
SBY 19:06:09 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:00  Checking assertions in step 10..
SBY 19:06:09 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:00  Checking assumptions in step 11..
SBY 19:06:09 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:00  Checking assertions in step 11..
SBY 19:06:09 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:00  Checking assumptions in step 12..
SBY 19:06:09 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:00  Checking assertions in step 12..
SBY 19:06:09 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:00  Checking assumptions in step 13..
SBY 19:06:09 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:00  Checking assertions in step 13..
SBY 19:06:09 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:00  Checking assumptions in step 14..
SBY 19:06:09 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:00  Checking assertions in step 14..
SBY 19:06:09 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:00  Checking assumptions in step 15..
SBY 19:06:09 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:00  Checking assertions in step 15..
SBY 19:06:09 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:00  Checking assumptions in step 16..
SBY 19:06:09 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:00  Checking assertions in step 16..
SBY 19:06:10 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:01  Checking assumptions in step 17..
SBY 19:06:10 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:01  Checking assertions in step 17..
SBY 19:06:10 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:01  Checking assumptions in step 18..
SBY 19:06:10 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:01  Checking assertions in step 18..
SBY 19:06:10 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:01  Checking assumptions in step 19..
SBY 19:06:10 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:01  Checking assertions in step 19..
SBY 19:06:10 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:01  Checking assumptions in step 20..
SBY 19:06:10 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:01  Checking assertions in step 20..
SBY 19:06:11 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:02  Checking assumptions in step 21..
SBY 19:06:11 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:02  Checking assertions in step 21..
SBY 19:06:11 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:02  Checking assumptions in step 22..
SBY 19:06:11 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:02  Checking assertions in step 22..
SBY 19:06:12 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:02  Checking assumptions in step 23..
SBY 19:06:12 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:02  Checking assertions in step 23..
SBY 19:06:12 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:03  Checking assumptions in step 24..
SBY 19:06:12 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:03  Checking assertions in step 24..
SBY 19:06:12 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:03  Checking assumptions in step 25..
SBY 19:06:12 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:03  Checking assertions in step 25..
SBY 19:06:13 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:04  Checking assumptions in step 26..
SBY 19:06:13 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:04  Checking assertions in step 26..
SBY 19:06:13 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:04  Checking assumptions in step 27..
SBY 19:06:13 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:04  Checking assertions in step 27..
SBY 19:06:14 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:05  Checking assumptions in step 28..
SBY 19:06:14 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:05  Checking assertions in step 28..
SBY 19:06:14 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:05  Checking assumptions in step 29..
SBY 19:06:14 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:05  Checking assertions in step 29..
SBY 19:06:15 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:06  Checking assumptions in step 30..
SBY 19:06:15 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:06  Checking assertions in step 30..
SBY 19:06:16 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:07  Checking assumptions in step 31..
SBY 19:06:16 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:07  Checking assertions in step 31..
SBY 19:06:17 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:08  Checking assumptions in step 32..
SBY 19:06:17 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:08  Checking assertions in step 32..
SBY 19:06:17 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:08  Checking assumptions in step 33..
SBY 19:06:17 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:08  Checking assertions in step 33..
SBY 19:06:18 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:09  Checking assumptions in step 34..
SBY 19:06:18 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:09  Checking assertions in step 34..
SBY 19:06:19 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:10  Checking assumptions in step 35..
SBY 19:06:19 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:10  Checking assertions in step 35..
SBY 19:06:20 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:11  Checking assumptions in step 36..
SBY 19:06:20 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:11  Checking assertions in step 36..
SBY 19:06:21 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:12  Checking assumptions in step 37..
SBY 19:06:21 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:12  Checking assertions in step 37..
SBY 19:06:22 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:13  Checking assumptions in step 38..
SBY 19:06:22 [/Users/gautamthakur/Downloads/veriassist/backend/data/formal_work/formal_59af6849/assertions/formal_59af6849__10_ap_fifo_data_after_empty_1_4/formal_59af6849__10_ap_fifo_data_after_empty_1_4_bmc] engine_0: ##   0:00:13  Checking assertions in step 38..
